, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Inbound, Label
127,17,46,2,0,458.0,0.0,1,6
78,17,1,2,0,750.0,0.0,1,3
37,6,109494205,14,2,0.0,0.0,1,2
109,17,47202,200,0,88000.0,0.0,1,1
665,6,1,2,0,0.0,0.0,1,2
501,17,44944,200,0,88000.0,0.0,1,1
838,6,5604553,12,9,1750.0,4290.0,1,5
417,6,204,1,1,0.0,0.0,1,5
959,6,112863885,16,0,0.0,0.0,1,2
136,17,1,2,0,2702.0,0.0,1,7
834,6,7386142,13,8,1814.0,4290.0,1,5
991,17,3,2,0,458.0,0.0,1,6
774,17,3,2,0,2944.0,0.0,1,7
652,6,1,2,0,0.0,0.0,1,2
91,0,119461704,4360,232,0.0,0.0,1,2
270,17,1,2,0,1044.0,0.0,1,4
222,6,152,1,2,0.0,0.0,1,5
683,17,20706,2,2,66.0,194.0,0,0
511,6,117936929,16,0,0.0,0.0,1,2
365,17,1919454,400,0,176000.0,0.0,1,1
666,17,20653,2,2,66.0,646.0,0,0
606,6,151,1,2,0.0,0.0,1,5
300,17,20608,2,2,100.0,132.0,0,0
210,17,1,2,0,458.0,0.0,1,6
376,6,1,2,0,0.0,0.0,1,2
289,17,48,2,0,738.0,0.0,1,3
503,17,47,2,0,826.0,0.0,1,4
463,17,32573,200,0,88000.0,0.0,1,1
280,6,217,1,2,0.0,0.0,1,0
209,17,1,2,0,822.0,0.0,1,4
326,17,20682,2,2,86.0,118.0,0,0
849,17,1,2,0,750.0,0.0,1,3
494,17,3,2,0,880.0,0.0,0,1
197,17,146641,2,2,54.0,86.0,0,0
428,17,35201,200,0,88000.0,0.0,1,1
234,6,10714858,33,38,2886.0,4514.0,1,5
553,6,125,1,2,0.0,0.0,0,5
606,17,1,2,0,422.0,0.0,1,6
658,6,5423918,12,9,1468.0,4290.0,1,5
427,0,56441319,21,0,0.0,0.0,0,0
662,17,2,2,0,2944.0,0.0,1,7
122,6,117695676,16,4,0.0,0.0,1,2
616,17,1,2,0,898.0,0.0,1,4
527,6,1,2,0,0.0,0.0,1,2
599,17,1,2,0,2786.0,0.0,1,7
838,17,2,2,0,2944.0,0.0,1,7
43,6,5385611,12,9,1656.0,4290.0,1,5
875,17,2,2,0,1040.0,0.0,0,1
194,17,1,2,0,894.0,0.0,1,4
429,6,1,2,0,0.0,0.0,1,2
442,17,1,2,0,458.0,0.0,1,6
890,17,28819,200,0,88000.0,0.0,1,1
637,17,1,2,0,458.0,0.0,1,6
198,17,220232,6,0,2088.0,0.0,1,3
563,6,396310,1,2,0.0,0.0,0,5
734,17,1,2,0,1226.0,0.0,1,4
109,6,1,2,0,0.0,0.0,1,2
127,17,1,2,0,910.0,0.0,1,4
392,17,1,2,0,458.0,0.0,1,6
465,6,168,1,2,0.0,0.0,1,0
852,17,1,2,0,2944.0,0.0,1,7
133,6,86,1,2,0.0,0.0,0,5
28,6,1,2,0,0.0,0.0,1,2
7,17,212482,6,0,2088.0,0.0,1,3
357,17,48,2,0,914.0,0.0,1,4
338,17,76131,200,0,88000.0,0.0,1,1
218,6,5422493,12,9,1844.0,4290.0,1,5
565,6,16873,3,0,0.0,0.0,1,0
402,6,6112604,12,9,1370.0,4290.0,1,5
431,17,37559,192,0,84480.0,0.0,1,1
71,17,1,2,0,458.0,0.0,1,6
7,6,95488268,21,20,20.0,0.0,0,0
852,17,46166,2,2,50.0,82.0,0,0
101,17,1,2,0,1310.0,0.0,1,4
910,17,2,2,0,2944.0,0.0,1,7
726,17,2,2,0,2944.0,0.0,1,7
262,6,1,2,0,0.0,0.0,1,2
299,17,64961,200,0,88000.0,0.0,1,1
530,17,1,2,0,458.0,0.0,1,6
826,6,125074,1,2,0.0,0.0,0,5
908,6,1,2,0,0.0,0.0,1,2
466,6,33913,1,2,24.0,0.0,0,0
252,17,2,2,0,838.0,0.0,1,4
77,17,55168,200,0,88000.0,0.0,1,1
853,17,20743,2,2,50.0,172.0,0,0
155,17,2,2,0,880.0,0.0,0,1
85,6,108,1,2,0.0,0.0,0,5
222,17,3,2,0,2944.0,0.0,1,7
339,17,1,2,0,458.0,0.0,1,6
252,17,35505,200,0,88000.0,0.0,1,1
151,17,44254,200,0,88000.0,0.0,1,1
939,6,1,2,0,0.0,0.0,1,2
997,17,39736,200,0,88000.0,0.0,1,1
269,17,2,2,0,2944.0,0.0,1,7
300,6,50,2,2,0.0,0.0,1,2
106,17,45304,200,0,88000.0,0.0,1,1
637,6,107235113,16,0,0.0,0.0,1,2
914,17,0,2,0,800.0,0.0,1,4
736,17,549411,12,0,4404.0,0.0,1,3
183,17,1,2,0,1250.0,0.0,1,4
616,6,96,1,2,0.0,0.0,1,5
458,6,90348997,12,2,0.0,0.0,1,2
737,17,29668,200,0,88000.0,0.0,1,1
59,17,2,2,0,2834.0,0.0,1,7
35,17,83043,2,2,62.0,182.0,0,0
399,6,10648254,5,2,0.0,0.0,1,5
248,17,1,2,0,808.0,0.0,1,4
760,17,1,2,0,826.0,0.0,1,4
685,17,34860,200,0,88000.0,0.0,1,1
485,6,56442233,4,2,0.0,0.0,1,2
736,6,166840,1,2,0.0,0.0,0,5
371,17,50,2,0,458.0,0.0,1,6
72,17,1,2,0,2734.0,0.0,1,7
357,17,1,2,0,458.0,0.0,1,6
638,17,2,2,0,880.0,0.0,1,1
154,17,71774,200,0,88000.0,0.0,1,1
593,17,49,2,0,1236.0,0.0,1,4
580,17,1,2,0,1648.0,0.0,1,4
523,6,126,1,1,0.0,0.0,0,1
642,17,2,2,0,2944.0,0.0,1,7
237,17,20738,2,2,86.0,194.0,0,0
364,17,20650,2,2,50.0,172.0,0,0
23,6,114813861,35,40,17724.0,2628.0,0,0
293,17,76040,200,0,88000.0,0.0,1,1
959,6,5006304,8,7,838.0,2146.0,1,5
438,6,11528531,31,36,2750.0,6074.0,1,5
611,17,31127,200,0,88000.0,0.0,1,1
613,17,2,2,0,2660.0,0.0,1,7
101,17,3,2,0,2944.0,0.0,1,7
788,6,1,2,0,0.0,0.0,1,2
734,6,5007510,8,7,780.0,2146.0,1,5
758,6,108740093,14,0,0.0,0.0,1,2
408,6,373068,4,2,0.0,0.0,1,5
588,6,4711064,9,6,1228.0,2146.0,1,5
384,17,1,2,0,1180.0,0.0,1,4
87,6,119351892,14,2,0.0,0.0,1,2
502,17,2,2,0,2468.0,0.0,1,7
689,17,1,2,0,2788.0,0.0,1,7
704,17,29666,200,0,88000.0,0.0,1,1
497,6,65,2,2,0.0,0.0,1,2
941,17,2,2,0,2944.0,0.0,1,1
575,6,14940,1,1,0.0,0.0,0,0
417,17,31028,200,0,88000.0,0.0,1,1
74,17,1,2,0,458.0,0.0,1,6
428,6,108280644,12,2,0.0,0.0,1,2
331,17,2,2,0,2756.0,0.0,1,7
461,17,18753,200,0,88000.0,0.0,1,1
590,17,2,2,0,2944.0,0.0,1,7
412,17,1,2,0,850.0,0.0,1,4
517,17,6,2,0,2944.0,0.0,1,7
360,17,45167,2,2,50.0,82.0,0,0
119,17,44746,2,2,86.0,118.0,0,0
13,17,46,2,0,494.0,0.0,1,6
283,17,20627,2,2,68.0,158.0,0,0
777,6,100,1,2,0.0,0.0,1,5
880,17,496,4,0,5856.0,0.0,1,1
574,17,3,2,0,2944.0,0.0,1,7
430,17,1,2,0,458.0,0.0,1,6
367,17,1,2,0,2560.0,0.0,1,4
628,17,2,2,0,2928.0,0.0,1,7
154,17,1,2,0,814.0,0.0,1,4
536,17,1,2,0,458.0,0.0,1,6
255,17,1,2,0,778.0,0.0,1,3
110,17,3,2,0,2944.0,0.0,1,7
843,6,1,2,0,0.0,0.0,1,2
839,6,116674404,26,21,1834.0,6384.0,0,0
491,17,1,2,0,1050.0,0.0,1,4
250,17,52587,200,0,88000.0,0.0,1,1
516,17,1,2,0,458.0,0.0,1,6
231,17,3,2,0,2944.0,0.0,1,7
226,6,116179969,10,0,0.0,0.0,1,2
837,17,3,2,0,2944.0,0.0,1,1
866,17,2,2,0,2944.0,0.0,1,7
645,17,149604,200,0,88000.0,0.0,1,1
218,17,1,2,0,458.0,0.0,1,6
486,17,1,2,0,802.0,0.0,1,3
576,17,1,2,0,1180.0,0.0,1,4
759,17,1,2,0,458.0,0.0,1,6
802,17,3,2,0,2944.0,0.0,1,7
193,17,37916,200,0,88000.0,0.0,1,1
102,17,1,2,0,458.0,0.0,1,6
586,6,585,5,0,154.0,0.0,0,0
181,17,1,2,0,458.0,0.0,1,6
18,6,40376613,11,12,10.0,62.0,0,0
870,6,1,2,0,0.0,0.0,1,2
36,17,2,2,0,2944.0,0.0,1,7
709,17,27535,200,0,88000.0,0.0,1,1
817,17,107908,4,0,1398.0,0.0,1,3
418,6,102,1,2,0.0,0.0,0,5
60,17,44878,2,2,70.0,166.0,0,0
614,17,1,2,0,1174.0,0.0,1,4
458,17,1,2,0,422.0,0.0,1,6
955,17,3,2,0,2944.0,0.0,1,7
251,6,1,2,0,0.0,0.0,1,2
568,17,1,2,0,786.0,0.0,1,3
166,6,99,1,2,0.0,0.0,0,5
467,17,1,2,0,1412.0,0.0,1,4
265,17,3,2,0,2944.0,0.0,1,7
888,17,20699,2,2,94.0,206.0,0,0
221,17,1,2,0,1264.0,0.0,1,4
40,6,110012969,32,30,1208.0,1536.0,0,0
633,17,1,2,0,458.0,0.0,1,6
537,6,68,2,2,0.0,0.0,1,2
805,6,114,1,2,0.0,0.0,0,5
429,17,52,2,0,802.0,0.0,1,3
217,17,2,2,0,2944.0,0.0,1,7
867,17,1,2,0,458.0,0.0,1,6
772,17,47,2,0,738.0,0.0,1,3
836,17,47273,2,2,74.0,186.0,0,0
769,6,1,2,0,0.0,0.0,1,2
292,6,4487125,9,6,1196.0,2146.0,1,5
935,17,215925,6,0,2088.0,0.0,1,3
259,6,105374370,14,0,0.0,0.0,1,2
224,6,103423198,10,4,0.0,0.0,1,2
567,17,1,2,0,458.0,0.0,1,6
750,17,1,2,0,786.0,0.0,1,3
672,17,20706,2,2,90.0,146.0,0,0
797,6,112124223,6,10,184.0,215.0,1,0
375,17,50019,200,0,88000.0,0.0,1,1
247,17,989203,20,0,7242.0,0.0,1,3
814,17,1,2,0,2850.0,0.0,1,7
170,17,110251,4,0,1544.0,0.0,1,3
920,17,20638,2,2,68.0,158.0,0,0
752,17,3,2,0,2944.0,0.0,1,7
707,6,48,2,0,0.0,0.0,1,2
992,17,20898,2,2,76.0,154.0,0,0
420,17,30204,200,0,88000.0,0.0,1,1
471,17,53909,200,0,88000.0,0.0,1,1
603,6,1,2,0,0.0,0.0,1,2
822,6,5043394,5,2,0.0,0.0,0,0
730,6,96,1,2,0.0,0.0,0,5
750,17,61003,200,0,88000.0,0.0,1,1
394,17,38637,200,0,88000.0,0.0,1,1
232,17,2,2,0,2944.0,0.0,1,7
949,17,108847,4,0,1398.0,0.0,1,3
565,17,48,2,0,458.0,0.0,1,6
158,17,109332,4,0,1498.0,0.0,1,3
912,6,117,1,1,0.0,0.0,0,5
612,17,2,2,0,2816.0,0.0,1,7
250,6,160,1,1,0.0,0.0,0,5
215,17,1,2,0,956.0,0.0,1,4
125,6,112,1,2,0.0,0.0,1,5
879,17,11077,4,0,5856.0,0.0,1,1
305,17,20571,2,2,100.0,156.0,0,0
458,17,1,2,0,738.0,0.0,1,3
547,17,1,2,0,424.0,0.0,1,6
909,17,1,2,0,830.0,0.0,1,4
312,17,1,2,0,826.0,0.0,1,4
645,17,2,2,0,2944.0,0.0,1,7
95,6,86,1,2,0.0,0.0,1,5
360,17,48,2,0,458.0,0.0,1,6
115,17,48,2,0,422.0,0.0,1,6
477,6,32607,1,1,0.0,0.0,0,0
924,17,2,2,0,2944.0,0.0,1,1
656,17,1,2,0,802.0,0.0,1,3
203,17,1,2,0,2944.0,0.0,1,7
753,17,108839,4,0,1438.0,0.0,1,3
586,17,1,2,0,2662.0,0.0,1,7
994,6,1,2,0,0.0,0.0,1,2
242,17,2,2,0,458.0,0.0,1,6
285,6,117139337,34,27,2488.0,9390.0,0,0
685,17,20733,2,2,66.0,194.0,0,0
571,17,1,2,0,880.0,0.0,0,1
619,6,171,1,1,0.0,0.0,0,1
630,17,1,2,0,786.0,0.0,1,3
851,17,1,2,0,1062.0,0.0,1,4
634,17,1,2,0,2944.0,0.0,1,4
617,6,4961799,7,8,0.0,164.0,1,5
184,17,45408,2,2,118.0,282.0,0,0
52,17,1,2,0,1132.0,0.0,1,4
949,17,2,2,0,2734.0,0.0,1,7
576,6,97,1,2,0.0,0.0,0,5
659,17,2,2,0,2944.0,0.0,1,7
692,17,2,2,0,2944.0,0.0,1,7
410,6,1,2,0,0.0,0.0,1,2
630,17,1,2,0,458.0,0.0,1,6
616,17,38650,200,0,88000.0,0.0,1,1
502,6,227,1,2,0.0,0.0,1,0
882,17,1,2,0,824.0,0.0,1,4
872,17,4,2,0,2944.0,0.0,1,1
808,17,3,2,0,2944.0,0.0,1,1
834,17,3,2,0,2944.0,0.0,1,1
56,6,105851277,14,0,0.0,0.0,1,2
497,17,2,2,0,2736.0,0.0,1,7
694,6,1407968,2,0,0.0,0.0,0,5
649,6,1,2,0,0.0,0.0,1,2
442,17,2,2,0,2944.0,0.0,1,7
510,17,2,2,0,2928.0,0.0,1,7
924,17,20687,2,2,62.0,94.0,0,0
90,17,3,2,0,2928.0,0.0,1,7
498,17,1,2,0,458.0,0.0,1,6
685,17,1,2,0,458.0,0.0,1,6
11,17,1,2,0,458.0,0.0,1,6
672,17,1,2,0,860.0,0.0,1,4
791,6,116,1,2,0.0,0.0,1,5
60,17,29976,200,0,88000.0,0.0,1,1
83,17,2,2,0,458.0,0.0,1,6
905,17,1,2,0,1032.0,0.0,1,4
780,17,2,2,0,2944.0,0.0,1,7
264,6,1,2,0,0.0,0.0,1,2
830,6,163,2,2,0.0,0.0,1,5
927,17,47,2,0,458.0,0.0,1,6
361,6,53,2,2,0.0,0.0,1,2
618,17,1,2,0,738.0,0.0,1,3
382,17,55325,2,2,78.0,142.0,0,0
138,17,20599,2,2,62.0,254.0,0,0
785,6,118663530,14,2,0.0,0.0,1,2
884,17,2,2,0,2944.0,0.0,1,7
795,17,440611,10,0,3744.0,0.0,1,3
719,6,40646199,7,4,0.0,0.0,1,5
993,17,20660,2,2,74.0,212.0,0,0
499,17,1,2,0,458.0,0.0,1,6
764,17,2,2,0,2944.0,0.0,1,7
407,17,1,2,0,778.0,0.0,1,3
701,6,7331047,2,8,0.0,0.0,0,0
665,17,37960,200,0,88000.0,0.0,1,1
977,17,1,2,0,778.0,0.0,1,3
816,17,1,2,0,458.0,0.0,1,6
679,17,29021,200,0,88000.0,0.0,1,1
441,6,113,2,2,0.0,0.0,1,2
589,17,2,2,0,458.0,0.0,1,6
538,6,1,2,0,0.0,0.0,1,2
128,6,117312037,18,2,0.0,0.0,1,2
793,17,1,2,0,738.0,0.0,1,3
673,17,1,2,0,1412.0,0.0,1,4
274,17,1,2,0,1068.0,0.0,1,4
734,6,115,2,2,0.0,0.0,1,2
933,17,2,2,0,2944.0,0.0,1,1
331,6,11435366,29,38,3294.0,6074.0,1,5
633,6,102,1,2,0.0,0.0,0,5
100,6,127,1,2,0.0,0.0,1,5
268,17,35647,200,0,88000.0,0.0,1,1
446,17,2,2,0,858.0,0.0,1,4
432,17,2,2,0,422.0,0.0,1,6
668,6,5012627,8,7,1456.0,2146.0,1,5
275,6,117263909,14,4,0.0,0.0,1,2
709,17,1,2,0,2880.0,0.0,1,7
644,17,1,2,0,494.0,0.0,1,6
945,17,2,2,0,2944.0,0.0,1,7
775,6,112913260,16,2,0.0,0.0,1,2
165,17,214300,6,0,2088.0,0.0,1,3
723,17,1,2,0,866.0,0.0,1,4
904,17,1,2,0,1238.0,0.0,1,4
84,6,191,1,1,0.0,0.0,1,5
265,17,1,2,0,750.0,0.0,1,3
245,6,1,2,0,0.0,0.0,1,2
404,17,1,2,0,458.0,0.0,1,6
320,17,3,2,0,2944.0,0.0,1,7
983,17,1,2,0,924.0,0.0,1,4
919,17,2,2,0,2944.0,0.0,1,7
95,17,2,2,0,2944.0,0.0,1,7
740,17,28700,200,0,88000.0,0.0,1,1
839,6,1,2,0,0.0,0.0,1,2
990,17,110165,4,0,1446.0,0.0,1,3
313,6,102,1,2,0.0,0.0,0,5
932,17,49,2,0,458.0,0.0,1,6
428,17,3,2,0,2944.0,0.0,1,7
615,6,231,1,1,0.0,0.0,0,5
321,17,1,2,0,972.0,0.0,1,4
493,17,51104,200,0,88000.0,0.0,1,1
650,6,2954480,2,0,0.0,0.0,0,5
957,17,3,2,0,2944.0,0.0,1,7
989,17,20657,2,2,84.0,116.0,0,0
247,6,102883792,12,0,0.0,0.0,1,2
987,17,3,2,0,2254.0,0.0,1,1
160,17,1,2,0,458.0,0.0,1,6
805,17,1,2,0,1058.0,0.0,1,4
451,17,219581,6,0,2204.0,0.0,1,3
944,17,1,2,0,458.0,0.0,1,6
87,17,20514,2,2,70.0,126.0,0,0
822,6,211,1,1,0.0,0.0,0,1
425,17,2,2,0,2944.0,0.0,1,7
964,17,1,2,0,926.0,0.0,1,4
97,17,2,2,0,2944.0,0.0,1,7
931,6,55433,1,3,0.0,0.0,0,0
291,17,1,2,0,2698.0,0.0,1,7
444,6,1,2,0,0.0,0.0,1,2
42,17,45083,2,2,74.0,186.0,0,0
350,17,2,2,0,2944.0,0.0,1,7
231,17,108748,4,0,1438.0,0.0,1,3
422,6,143402,4,2,0.0,0.0,1,5
586,17,1,2,0,458.0,0.0,1,6
76,17,1,2,0,2906.0,0.0,1,7
660,17,25535,150,0,66000.0,0.0,1,1
145,17,35,2,0,2702.0,0.0,1,7
857,17,1,2,0,458.0,0.0,1,6
418,17,30770,200,0,88000.0,0.0,1,1
59,6,849,1,3,0.0,0.0,1,5
241,17,38941,200,0,88000.0,0.0,1,1
39,17,1,2,0,766.0,0.0,1,3
540,6,50,2,0,0.0,0.0,1,2
333,17,46637,2,2,64.0,96.0,0,0
802,17,1,2,0,802.0,0.0,1,3
388,6,104,1,2,0.0,0.0,1,5
28,0,114004796,14,0,0.0,0.0,0,0
324,17,61462,200,0,88000.0,0.0,1,1
411,17,1,2,0,778.0,0.0,1,3
305,17,70132,200,0,88000.0,0.0,1,1
889,6,1,2,0,0.0,0.0,1,2
367,6,97,1,2,0.0,0.0,0,5
865,6,5118960,13,8,2604.0,4290.0,1,5
64,17,2,2,0,2764.0,0.0,1,7
404,17,1,2,0,738.0,0.0,1,3
956,17,20789,2,2,50.0,178.0,0,0
119,17,52949,200,0,88000.0,0.0,1,1
389,17,1,2,0,458.0,0.0,1,6
271,6,111823987,16,0,0.0,0.0,1,2
383,17,72637,200,0,88000.0,0.0,1,1
352,6,108316182,14,0,0.0,0.0,1,2
591,6,105,1,1,0.0,0.0,1,5
764,17,549912,12,0,4404.0,0.0,1,3
831,6,116,2,2,0.0,0.0,1,5
330,6,114197684,14,2,0.0,0.0,1,2
491,17,2,2,0,458.0,0.0,1,6
280,17,440398,10,0,3744.0,0.0,1,3
712,6,5940698,5,2,0.0,0.0,0,0
318,17,20714,2,2,50.0,212.0,0,0
754,17,20613,2,2,62.0,164.0,0,0
641,17,1,2,0,1326.0,0.0,1,4
584,17,2,2,0,2944.0,0.0,1,7
707,17,1,2,0,888.0,0.0,1,4
74,6,118162704,12,0,0.0,0.0,1,2
982,17,2,2,0,2944.0,0.0,1,7
906,17,20703,2,2,94.0,206.0,0,0
722,6,31506883,6,4,0.0,0.0,1,5
360,17,2,2,0,2944.0,0.0,1,7
137,6,1,2,0,0.0,0.0,1,2
747,17,62439,200,0,88000.0,0.0,1,1
481,17,2,2,0,2944.0,0.0,1,7
366,6,204,1,1,0.0,0.0,1,5
311,17,3,2,0,2944.0,0.0,1,7
899,6,52,2,2,0.0,0.0,1,2
813,17,2,2,0,1732.0,0.0,1,4
891,17,43,2,0,750.0,0.0,1,3
676,17,20693,2,2,78.0,110.0,0,0
251,17,1,2,0,916.0,0.0,1,4
824,17,1,2,0,786.0,0.0,1,3
678,17,1,2,0,766.0,0.0,1,3
744,17,62620,200,0,88000.0,0.0,1,1
997,6,1,2,0,0.0,0.0,1,2
49,17,2,2,0,2744.0,0.0,1,7
145,17,61459,200,0,88000.0,0.0,1,1
837,17,46680,2,2,76.0,188.0,0,0
882,6,1,2,0,0.0,0.0,1,2
335,17,20644,2,2,62.0,156.0,0,0
370,6,89767927,18,4,0.0,0.0,1,2
351,6,119815980,16,0,0.0,0.0,1,2
214,6,5653019,12,9,2296.0,4290.0,1,5
361,6,4,2,2,0.0,0.0,1,5
932,17,1,2,0,976.0,0.0,1,4
374,6,96,1,2,0.0,0.0,0,5
910,6,181,1,1,0.0,0.0,0,5
584,17,33707,200,0,88000.0,0.0,1,1
730,17,36869,200,0,88000.0,0.0,1,1
586,6,1,2,0,0.0,0.0,1,2
599,17,1,2,0,810.0,0.0,1,4
506,17,20682,2,2,90.0,122.0,0,0
705,6,1,2,0,0.0,0.0,1,2
1,17,2,2,0,880.0,0.0,0,1
427,17,3,2,0,880.0,0.0,1,1
699,17,2,2,0,2944.0,0.0,1,7
737,6,319822,4,2,0.0,0.0,1,5
933,17,1,2,0,458.0,0.0,1,6
779,17,42137,200,0,88000.0,0.0,1,1
55,6,520827,18,13,2890.0,6768.0,0,0
598,17,1,2,0,884.0,0.0,1,4
788,17,1,2,0,810.0,0.0,1,4
702,6,7330769,2,8,0.0,0.0,0,0
717,6,1,2,0,0.0,0.0,1,2
578,17,45,2,0,458.0,0.0,1,6
83,17,2,2,0,2944.0,0.0,1,7
246,6,5034832,8,7,1110.0,2146.0,1,5
884,17,1,2,0,1632.0,0.0,1,4
445,17,1,2,0,2944.0,0.0,1,4
966,6,1,2,0,0.0,0.0,1,2
428,17,107655,4,0,1398.0,0.0,1,3
609,6,1,2,0,0.0,0.0,1,2
48,6,231615,7,2,818.0,0.0,0,0
767,17,2,2,0,2944.0,0.0,1,7
441,17,29670,200,0,88000.0,0.0,1,1
440,17,2,2,0,778.0,0.0,1,3
644,6,10823961,27,34,2750.0,4378.0,1,5
321,6,1,2,0,0.0,0.0,1,2
302,17,1,2,0,2800.0,0.0,1,7
157,17,1,2,0,2916.0,0.0,1,7
893,17,1,2,0,2764.0,0.0,1,7
29,17,1,2,0,458.0,0.0,1,6
19,17,32880,200,0,88000.0,0.0,1,1
896,17,2,2,0,2944.0,0.0,1,7
686,17,107682,4,0,1398.0,0.0,1,3
322,17,1,2,0,1180.0,0.0,1,4
234,17,329829,8,0,3006.0,0.0,1,3
379,17,44823,2,2,154.0,310.0,0,0
109,6,158,1,1,0.0,0.0,1,5
439,17,2,2,0,1732.0,0.0,1,4
177,6,6884580,12,9,1706.0,4290.0,1,5
911,17,3,2,0,2944.0,0.0,1,7
435,17,224678,6,0,2088.0,0.0,1,3
803,17,1,2,0,802.0,0.0,1,3
809,17,2,2,0,2944.0,0.0,1,7
38,17,1,2,0,844.0,0.0,1,4
196,17,1,2,0,766.0,0.0,1,3
626,17,1,2,0,778.0,0.0,1,3
969,6,130,1,2,0.0,0.0,1,5
682,17,83608,200,0,88000.0,0.0,1,1
402,6,112102487,18,4,0.0,0.0,1,2
558,6,187,1,2,0.0,0.0,1,0
953,17,20759,2,2,90.0,172.0,0,0
300,6,121,1,2,0.0,0.0,0,5
303,17,1,2,0,910.0,0.0,1,4
966,17,1,2,0,1452.0,0.0,1,4
720,17,29455,200,0,88000.0,0.0,1,1
516,6,1,2,0,0.0,0.0,1,2
488,6,91303,1,1,0.0,0.0,0,0
675,17,110483,4,0,1446.0,0.0,1,3
857,6,338,1,2,0.0,0.0,1,0
412,6,183,1,2,0.0,0.0,0,5
847,17,1,2,0,996.0,0.0,1,4
740,6,302947,34,33,4226.0,13474.0,0,0
870,17,1,2,0,458.0,0.0,1,6
678,17,20629,2,2,62.0,182.0,0,0
430,6,111353934,14,0,0.0,0.0,1,2
525,17,109502,4,0,1446.0,0.0,1,3
365,17,1,2,0,880.0,0.0,1,4
963,17,1,2,0,458.0,0.0,1,6
180,17,20616,2,2,72.0,352.0,0,0
625,17,109033,4,0,1398.0,0.0,1,3
942,17,20658,2,2,62.0,158.0,0,0
753,17,20742,2,2,92.0,252.0,0,0
130,6,5468192,12,9,1744.0,4290.0,1,5
389,6,2467525,13,8,1662.0,4290.0,1,5
261,6,123,1,2,0.0,0.0,0,5
996,17,3,2,0,2944.0,0.0,1,7
577,17,1,2,0,810.0,0.0,1,4
333,6,1,2,0,0.0,0.0,1,2
264,17,219609,6,0,2204.0,0.0,1,3
646,17,1,2,0,2742.0,0.0,1,7
701,17,1,2,0,836.0,0.0,1,4
5,6,95597710,21,20,20.0,0.0,0,0
779,17,2,2,0,2944.0,0.0,1,7
94,17,36434,200,0,88000.0,0.0,1,1
580,6,1,2,0,31.0,0.0,0,0
503,17,1,2,0,2754.0,0.0,1,7
553,17,1,2,0,880.0,0.0,0,1
713,6,89,1,2,0.0,0.0,1,0
213,17,1,2,0,738.0,0.0,1,3
195,17,44651,2,2,50.0,82.0,0,0
421,17,29938,200,0,88000.0,0.0,1,1
837,6,112983537,12,0,0.0,0.0,1,2
604,17,3,2,0,2944.0,0.0,1,7
80,6,907,1,3,0.0,0.0,1,5
54,6,8186676,27,24,1426.0,2834.0,1,5
594,6,84506335,12,0,0.0,0.0,1,2
389,17,51175,200,0,88000.0,0.0,1,1
822,17,1,2,0,458.0,0.0,1,6
31,17,40977,200,0,88000.0,0.0,1,1
573,6,99162518,12,0,0.0,0.0,1,2
639,17,29239,200,0,88000.0,0.0,1,1
32,17,1,2,0,802.0,0.0,1,3
96,17,20594,2,2,72.0,146.0,0,0
513,17,1,2,0,766.0,0.0,1,3
833,17,2,2,0,2720.0,0.0,1,7
153,17,95367,200,0,88000.0,0.0,1,1
731,17,20668,2,2,100.0,132.0,0,0
106,17,106480,4,0,1398.0,0.0,1,3
395,17,38013,200,0,88000.0,0.0,1,1
939,6,191,1,1,0.0,0.0,0,5
593,17,38360,200,0,88000.0,0.0,1,1
146,17,1,2,0,458.0,0.0,1,6
678,17,2,2,0,892.0,0.0,1,4
102,17,49734,2,2,80.0,112.0,0,0
715,6,1,2,0,0.0,0.0,1,2
627,17,3,2,0,2944.0,0.0,1,7
44,17,1,2,0,750.0,0.0,1,3
963,6,118717273,16,4,0.0,0.0,1,2
796,17,1,2,0,458.0,0.0,1,6
816,17,2,2,0,880.0,0.0,0,1
313,17,2,2,0,2944.0,0.0,1,7
330,17,2,2,0,2944.0,0.0,1,7
83,17,1,2,0,1292.0,0.0,1,4
62,6,119641612,38,34,2662.0,4726.0,0,0
877,17,457,4,0,5856.0,0.0,1,1
145,6,107394641,16,2,0.0,0.0,1,2
86,17,1,2,0,1140.0,0.0,1,4
800,0,113216849,39,0,0.0,0.0,0,0
49,17,108903,4,0,1438.0,0.0,1,3
146,17,50196,200,0,88000.0,0.0,1,1
895,17,1,2,0,458.0,0.0,1,6
895,17,1,2,0,1924.0,0.0,1,4
278,17,1,2,0,458.0,0.0,1,6
861,6,4,3,0,0.0,0.0,1,0
735,17,1,2,0,956.0,0.0,1,4
550,6,1,2,0,0.0,0.0,1,2
738,17,20669,2,2,64.0,120.0,0,0
934,17,1,2,0,1180.0,0.0,1,4
96,6,5006164,8,7,1354.0,2146.0,1,5
303,17,109849,4,0,1446.0,0.0,1,3
80,6,118305667,18,0,0.0,0.0,1,2
735,17,21966,2,2,64.0,96.0,0,0
828,17,1,2,0,786.0,0.0,1,3
577,17,213393,6,0,2088.0,0.0,1,3
524,17,1,2,0,1218.0,0.0,1,4
532,17,1,2,0,914.0,0.0,1,4
683,6,3765413,21,24,1426.0,2834.0,1,5
199,17,20661,2,2,62.0,94.0,0,0
